北京地铁31号线 西半壁店:116.279670,40.106178
北京地铁31号线 东半壁店:116.266581,39.929512
北京地铁31号线 朱辛庄西:116.309645,40.098695
北京地铁31号线 白各庄:116.353506,40.115902
北京地铁31号线 上承路:116.378191,40.107177
北京地铁31号线 西沙各庄:116.392146,40.115153
北京地铁31号线 北七家:116.452620,40.103132
北京地铁31号线 天北路:116.583951,40.061143
北京地铁新机场线 丽泽商务区站:116.576669,39.696707
北京地铁新机场线 草桥站:116.576669,39.696707
北京地铁新机场线 磁各庄站:116.576669,39.696707
北京地铁新机场线 南航站楼站:116.576669,39.696707
北京地铁22号线 东大桥站:116.450997,39.922745
北京地铁22号线 金台夕照站:116.461070,39.916059
北京地铁22号线 红庙站:116.480026,39.916115
北京地铁22号线 慈云寺站:116.489909,39.915591
北京地铁22号线 甘露园站:116.513710,39.917965
北京地铁22号线 管庄站:116.477113,39.908377
北京地铁22号线 永顺站:116.481423,39.994144
北京地铁22号线 北关站:116.478524,39.922679
北京地铁22号线 副中心站:116.407526,39.904030
北京地铁22号线 政务中心站:116.308656,39.881353
北京地铁22号线 政务中心东站:116.308656,39.881353
北京地铁22号线 高楼南站:116.313350,39.881367
北京地铁22号线 齐心庄站:116.407526,39.904030
北京地铁22号线 马坊站:116.111947,40.234506
北京地铁22号线 马昌营站:117.021483,40.134557
北京地铁平谷线 东大桥站:116.407526,39.904030
北京地铁平谷线 慈云寺站:116.491492,39.914676
北京地铁平谷线 甘露园站:116.513710,39.917965
北京地铁平谷线 定福庄站:116.576508,39.921944
北京地铁平谷线 管庄站:116.407526,39.904030
北京地铁平谷线 永顺站:116.407526,39.904030
北京地铁平谷线 运河商务区站:116.407526,39.904030
北京地铁平谷线 副中心站:116.407526,39.904030
北京地铁平谷线 政务中心站:116.407526,39.904030
北京地铁平谷线 政务中心东站:116.407526,39.904030
北京地铁平谷线 燕郊镇站:116.774983,39.982862
北京地铁平谷线 神威大街站:116.407526,39.904030
北京地铁平谷线 高楼南站:116.407526,39.904030
北京地铁平谷线 齐心庄站:116.407526,39.904030
北京地铁平谷线 马坊站:116.407526,39.904030
北京地铁平谷线 马昌营站:116.407526,39.904030
北京地铁平谷线 平谷站:116.407526,39.904030
北京地铁29号线 高立庄站:116.307357,39.791989
北京地铁29号线 西红门站:116.326750,39.787189
北京地铁29号线 欣荣大街站:116.343606,39.784403
北京地铁29号线 同华北大街站:116.356972,39.800557
北京地铁29号线 南苑站:116.407526,39.904030
